,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330
250,5,0,0,0,12,0,0,1,1,6,0,0,0,3,5,6,0,14,2,11,6,4,61,8,22,17,1,1,0,0,2,5,0,1,36,3,0,0,10,28,1,1,0,1,0,0,0,1,3,0,2,5,8,0,8,0,0,1,0,0,0,8,0,8,1,21,0,0,0,0,0,0,0,0,1,21,0,3,27,0,12,4,15,9,5,3,0,2,9,4,5,1,26,3,2,1,1,1,1,6,0,2,3,0,1,11,1,0,0,3,0,0,26,12,3,3,0,0,1,2,25,7,5,2,0,22,3,6,0,0,10,1,5,0,7,4,1,14,0,0,1,0,16,4,41,2,0,10,0,0,0,0,7,5,3,0,0,6,0,0,150,10,8,2,0,8,1,0,3,0,0,1,1,10,5,1,0,1,0,0,2,8,16,10,5,2,11,0,1,0,5,2,4,0,0,0,0,0,0,0,0,2,3,9,2,6,1,0,15,14,6,25,0,0,8,16,43,10,30,0,27,14,14,6,3,1,4,5,6,17,10,8,4,5,0,32,5,8,19,8,24,1,4,12,1,0,24,7,25,3,25,3,5,2,5,2,9,12,3,17,38,25,2,7,24,10,54,16,10,3,9,44,48,12,2,8,1,31,22,39,2,2,12,7,13,7,6,3,8,0,8,29,72,2,24,23,17,9,36,48,28,8,0,10,2,17,0,37,23,21,0,29,25,12,1,0,0,13,4,0,7,2,1,1,29,3,16,15,10,2,2663
251,14,1,0,0,7,0,0,13,0,29,0,1,2,6,2,6,5,73,0,15,1,30,76,23,40,31,4,13,0,0,0,3,0,11,52,2,0,0,6,4,5,0,0,0,0,0,1,5,3,2,2,7,12,0,2,1,0,4,1,0,0,2,1,8,0,13,8,0,0,0,0,3,0,0,8,82,0,6,26,0,25,0,17,4,9,3,0,3,6,0,7,3,85,0,0,1,13,1,1,7,0,0,0,2,0,177,5,2,0,2,2,0,4,3,7,3,5,0,0,1,21,4,6,0,0,0,0,0,0,0,3,7,9,9,0,1,0,67,0,0,1,1,7,6,130,3,1,33,3,0,0,0,26,10,8,0,0,21,0,17,25,19,7,3,0,11,1,3,10,1,0,4,2,3,1,0,0,0,0,0,0,2,30,3,11,14,1,1,0,0,3,0,9,0,1,0,13,0,0,0,0,15,34,20,1,10,1,0,8,1,24,28,0,0,9,6,59,2,27,0,43,3,30,59,57,24,56,19,8,54,38,42,29,5,0,9,19,14,29,15,13,0,40,39,10,0,18,2,31,1,5,18,55,10,29,1,12,7,84,17,19,2,18,16,24,32,17,63,11,31,37,51,30,64,31,8,1,14,9,23,9,14,42,65,12,18,28,37,24,42,40,59,180,50,19,67,1,8,16,40,32,6,0,3,4,14,0,42,25,65,0,33,7,56,0,0,0,14,5,0,17,0,0,2,16,57,16,3,27,6,4554
252,22,0,0,0,8,0,0,10,0,6,0,0,2,3,0,12,2,17,1,5,6,4,5,8,8,0,3,30,0,0,0,4,1,19,1,2,0,0,1,2,6,0,0,0,0,0,0,7,1,6,0,2,4,1,0,3,0,0,0,0,0,0,0,0,1,9,3,0,2,0,0,4,0,0,6,11,0,6,7,0,2,0,3,4,0,0,0,2,0,0,1,2,2,2,0,0,6,0,0,1,0,1,0,1,0,35,1,5,0,1,1,0,2,5,20,18,4,4,2,0,8,2,16,7,0,0,0,0,0,0,3,7,24,17,0,0,3,25,0,0,1,0,2,7,5,9,0,11,4,0,0,0,2,6,1,0,0,10,1,3,15,5,5,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,7,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,8,7,57,1,1,0,0,0,1,11,7,0,0,0,3,7,0,27,0,9,0,9,11,26,9,13,18,0,0,0,17,26,26,0,3,23,17,1,79,3,0,9,0,6,0,7,2,3,2,1,23,42,25,3,0,1,13,30,11,11,3,37,5,146,0,9,9,30,16,9,16,11,25,3,1,0,4,0,17,1,3,14,2,3,5,2,13,12,0,2,3,29,5,50,2,20,23,7,0,3,110,0,3,0,28,1,0,4,28,0,7,1,5,0,0,0,1,6,0,8,8,1,3,0,2,37,1,0,8,2042
253,18,2,1,0,11,0,0,23,0,7,0,0,1,3,4,5,1,24,0,7,4,3,11,19,69,10,0,14,0,0,0,3,0,3,15,2,1,0,6,3,7,0,0,0,0,0,0,12,1,1,1,4,2,0,4,1,0,0,1,0,0,0,0,2,0,14,1,0,1,0,0,2,0,0,6,10,0,30,4,0,1,0,7,3,0,0,0,0,2,0,3,0,9,3,0,0,1,0,1,1,0,2,1,2,1,102,3,0,0,0,0,0,4,1,2,5,4,2,0,0,17,2,4,0,1,0,0,1,0,0,3,8,3,5,0,0,0,15,0,0,3,0,7,4,3,0,1,24,3,0,0,0,3,21,3,0,0,8,2,0,19,11,7,1,0,2,0,0,10,0,1,0,1,2,5,1,0,0,0,0,0,2,14,4,14,10,0,0,1,0,3,0,2,0,0,0,3,1,0,0,0,21,22,24,4,0,0,0,3,5,36,20,0,0,2,2,16,8,24,0,16,6,28,41,61,19,24,40,2,2,3,34,12,5,0,4,18,52,1,37,6,0,19,17,28,0,8,1,8,1,5,14,35,42,28,0,17,9,48,7,20,2,75,29,98,4,9,32,30,26,8,15,9,26,10,8,1,0,6,15,0,40,88,31,0,52,36,22,34,1,0,7,12,21,69,7,39,9,5,5,11,29,0,1,0,18,0,4,12,9,0,12,6,13,0,0,0,6,10,0,4,0,0,6,2,6,12,5,2,7,2750
254,17,0,0,0,3,0,0,0,0,21,0,0,1,4,0,2,2,6,0,3,0,3,0,3,54,0,1,16,0,0,0,1,0,12,15,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,1,0,15,4,0,0,0,0,0,0,0,3,11,0,9,2,0,6,0,2,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,1,0,0,2,1,0,0,28,0,0,0,0,0,0,1,0,6,9,4,3,0,0,10,0,4,6,0,0,0,1,0,0,1,3,4,0,0,0,0,38,0,0,0,0,1,8,18,0,0,4,2,0,0,0,18,1,0,0,0,1,1,12,10,2,3,0,0,15,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,9,9,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,16,6,17,5,0,0,0,0,0,28,9,0,0,1,0,2,4,7,0,12,1,11,54,9,15,22,6,1,0,11,27,6,16,0,0,6,12,27,23,2,0,26,27,3,0,2,1,0,0,4,6,28,30,23,0,6,5,18,3,2,2,43,5,41,0,2,13,9,7,3,8,0,46,25,0,0,2,1,5,0,12,8,41,1,0,9,29,17,1,8,1,9,27,21,9,12,7,6,3,4,37,0,1,0,6,3,1,1,18,0,3,1,4,0,0,1,2,2,0,3,1,0,2,0,6,6,1,7,3,1583
255,0,1,0,2,0,0,3,2,1,0,1,6,0,0,0,5,0,0,3,0,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,4,0,1,2,1,0,1,0,0,0,0,0,7,0,0,1,4,6,2,0,0,0,3,0,1,1,0,4,0,3,1,2,0,1,0,0,1,20,0,4,0,1,0,0,0,2,0,0,5,4,0,0,2,2,2,3,0,0,2,2,1,1,0,2,1,1,0,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,3,4,3,1,0,9,0,2,1,0,0,0,0,3,0,0,3,1,1,1,2,0,4,2,0,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,2,0,1,2,3,0,0,3,7,0,0,1,0,2,0,1,0,8,2,1,2,2,2,0,2,1,1,1,0,0,1,1,1,5,0,0,5,0,0,0,0,1,3,1,1,0,1,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,6,0,6,0,0,1,1,0,0,0,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,8,0,1,0,0,0,47,0,1,0,6,0,16,0,3,0,0,0,0,2,3,0,0,0,1,0,434
256,7,8,1,0,29,0,0,23,5,1,0,0,3,7,2,19,1,22,0,2,27,15,15,23,4,2,6,160,0,0,0,9,2,16,3,14,0,0,7,14,15,0,0,0,0,0,0,21,4,3,7,5,13,2,13,6,1,1,0,1,0,4,0,5,0,7,6,0,0,0,0,1,0,0,17,2,0,22,27,0,5,1,42,26,0,0,0,4,4,0,10,2,5,1,3,0,1,2,0,4,0,5,1,0,0,4,3,2,0,3,2,0,18,6,6,13,10,3,0,0,10,8,20,1,1,0,0,1,0,0,7,37,26,19,4,0,0,5,0,0,0,1,23,44,21,0,1,7,7,0,1,0,1,36,20,0,0,19,2,4,4,48,35,8,0,2,2,3,25,0,0,0,1,2,4,0,0,0,0,0,0,2,69,7,34,27,0,0,0,0,12,6,1,0,7,0,4,0,0,0,0,5,0,29,11,5,3,0,15,7,14,67,0,0,6,15,1,0,14,0,31,15,25,13,8,1,6,44,2,1,2,7,4,60,1,16,45,85,2,5,21,1,3,0,46,1,4,5,17,4,5,5,1,5,4,2,52,20,6,9,20,2,9,21,14,23,3,8,21,3,83,37,10,6,1,0,0,19,9,18,0,3,37,21,3,19,5,3,9,0,1,5,12,1,63,2,10,3,4,5,4,3,0,10,1,3,1,7,6,1,2,15,6,6,0,0,0,8,22,0,0,5,2,8,7,2,13,0,0,10,2876
257,4,6,5,1,7,0,2,16,7,0,2,0,0,6,13,39,2,4,1,10,64,12,24,28,4,6,2,3,0,0,0,35,1,3,3,42,0,0,33,15,3,0,0,2,0,0,0,6,3,0,14,40,26,1,30,1,0,1,0,2,0,24,1,18,24,4,14,0,0,0,0,0,0,1,31,3,1,54,15,0,6,0,45,123,2,6,0,16,20,28,9,0,3,1,7,4,16,4,7,38,0,4,8,6,34,9,0,2,0,1,1,0,14,25,18,0,5,4,7,6,6,87,33,1,23,1,4,4,0,1,39,0,6,18,14,7,4,3,0,0,4,2,18,22,1,1,13,2,0,0,0,0,8,30,22,0,1,46,0,6,8,28,10,7,2,2,10,3,12,14,0,0,2,19,52,1,0,0,0,2,4,26,23,39,14,2,1,2,0,2,26,30,10,0,9,1,2,0,0,0,0,2,1,34,1,27,0,0,64,62,4,27,0,0,34,32,10,1,9,0,26,59,13,2,1,1,1,17,3,11,0,3,3,4,0,16,9,8,4,7,29,0,0,1,9,4,14,19,11,1,23,1,2,5,1,2,14,32,4,8,5,27,3,3,7,27,2,4,5,3,13,36,4,27,3,5,5,10,41,20,2,0,8,6,54,3,7,0,3,4,3,15,25,0,24,3,4,0,3,10,7,0,0,20,5,3,1,15,21,1,3,27,24,11,0,0,2,38,29,0,2,0,3,16,21,8,2,7,2,10,3366
258,1,7,0,0,4,0,0,4,0,9,0,0,0,2,2,1,1,13,2,7,5,11,14,10,21,21,1,1,0,0,0,4,0,1,20,5,0,0,10,8,3,0,0,0,0,0,0,1,0,1,6,5,3,0,0,2,0,0,0,0,0,1,0,1,0,33,6,0,0,0,0,1,0,1,5,14,0,3,7,0,11,1,3,4,3,5,0,1,1,1,1,0,26,0,0,0,1,0,3,0,0,1,1,0,3,30,0,2,0,0,3,0,8,4,3,3,5,3,0,1,7,2,4,0,0,0,0,2,0,0,7,3,2,6,0,1,0,14,0,0,1,0,6,4,4,0,0,12,1,0,0,1,19,8,5,0,0,0,0,4,28,4,9,1,1,10,5,3,3,0,0,2,0,3,3,0,0,0,2,0,0,2,13,2,1,1,1,0,4,0,3,0,3,0,0,0,0,0,0,0,1,13,7,3,0,2,0,0,2,2,4,9,0,0,3,1,19,13,11,0,23,5,20,15,18,2,19,6,9,13,21,26,0,3,0,5,5,6,16,14,13,2,21,19,2,1,16,2,38,0,9,85,8,22,12,0,2,8,16,26,13,6,28,1,15,10,54,5,7,7,14,23,14,35,16,1,0,5,4,9,7,3,10,15,2,12,6,14,38,4,1,35,7,6,4,21,20,5,29,6,23,23,0,4,0,13,1,5,6,6,4,11,6,17,1,0,0,6,2,0,13,0,0,1,3,6,9,4,14,1,1932
259,1,1,1,0,8,0,0,2,1,4,0,0,1,0,0,7,4,2,0,8,5,7,21,19,9,1,5,2,0,0,0,4,2,1,7,5,0,0,3,4,0,0,0,0,0,0,0,4,0,0,5,7,2,0,8,1,0,0,1,0,0,2,0,0,0,13,0,0,0,0,0,1,0,0,8,7,0,8,11,0,15,0,12,25,0,2,0,0,4,0,4,0,22,0,2,1,1,1,1,3,0,1,1,0,3,6,1,1,0,0,0,0,3,4,2,4,1,1,0,1,10,4,7,0,0,0,0,0,0,0,5,6,4,18,0,0,0,33,0,0,2,0,7,3,19,3,1,16,1,0,0,0,5,6,5,1,0,5,0,0,18,8,8,1,1,1,1,0,6,0,0,1,0,2,0,0,0,0,0,0,0,9,42,4,6,1,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,1,0,1,0,5,0,0,3,4,3,18,0,0,3,1,7,1,24,0,51,2,17,11,37,9,6,9,7,29,15,10,1,6,0,11,10,8,10,18,21,1,2,3,1,0,12,1,46,2,10,55,10,5,4,1,18,6,7,16,30,3,17,4,54,14,86,14,2,3,15,47,32,10,9,9,2,13,6,10,1,0,12,24,1,8,3,2,2,9,16,15,37,7,9,8,30,4,33,16,26,11,1,1,0,5,0,0,11,10,0,14,5,15,0,0,0,9,2,0,14,0,1,4,2,14,3,8,1,0,1945
260,7,2,0,0,1,0,0,5,1,3,0,0,1,1,3,3,1,12,1,2,5,10,25,26,10,23,10,6,0,0,0,6,1,3,8,5,0,0,4,14,4,0,0,0,0,0,0,6,0,2,8,6,7,2,8,8,0,0,0,0,0,4,0,5,0,12,3,0,0,0,0,0,2,3,11,3,0,7,30,0,4,0,20,24,1,2,0,6,5,1,4,2,10,1,5,0,0,0,1,8,0,7,0,2,4,12,1,1,0,3,0,0,15,10,2,0,0,7,0,0,19,7,13,0,1,1,5,2,0,0,29,4,2,5,0,1,0,12,0,1,0,1,11,4,1,1,3,13,1,0,0,0,1,15,3,0,0,12,3,3,26,6,25,3,0,4,1,3,9,1,0,0,0,2,2,2,0,0,0,0,5,9,69,5,8,5,0,4,0,0,2,0,1,1,2,0,2,0,0,1,0,5,3,6,0,15,0,0,12,9,8,29,0,0,12,7,3,2,12,0,72,19,22,10,10,0,11,10,0,2,5,13,10,11,0,16,14,8,5,19,13,0,9,1,6,0,31,5,4,4,40,31,6,2,2,0,9,16,5,7,30,11,16,18,28,19,14,13,14,3,59,111,34,20,4,1,0,21,20,3,2,0,13,9,11,25,3,5,22,8,17,9,58,5,22,1,55,2,10,24,61,4,0,4,1,29,0,58,68,8,1,60,17,26,0,0,1,15,4,0,4,3,1,9,28,2,14,1,0,2,2592
261,1,1,2,0,10,0,0,5,1,2,0,0,8,2,3,18,0,7,2,1,5,22,35,9,8,22,1,3,0,0,0,3,2,0,2,10,8,3,15,12,0,0,0,0,0,0,0,0,0,2,2,7,1,0,3,1,1,20,13,0,0,6,6,5,3,4,1,0,0,0,0,0,0,0,6,4,0,3,35,0,10,2,27,8,0,4,0,7,11,3,5,9,15,8,1,0,2,0,0,1,0,7,13,1,4,6,1,0,1,0,0,0,51,4,8,0,2,1,1,6,12,24,2,14,0,1,8,4,0,0,5,1,19,3,4,1,20,2,0,0,1,1,5,8,7,11,1,0,0,0,0,3,11,4,4,0,0,4,1,3,17,3,15,1,0,3,12,1,4,0,0,0,0,9,9,0,0,0,1,0,0,2,58,5,0,1,1,0,2,0,7,4,1,0,24,0,0,0,0,0,0,0,0,1,10,10,0,0,21,9,4,55,0,0,6,7,4,1,11,0,10,7,7,1,1,1,1,7,6,14,0,0,2,2,1,8,5,1,3,10,11,0,0,3,12,0,15,9,4,7,27,5,3,1,0,0,6,25,4,4,5,54,4,4,8,7,4,0,1,1,13,49,5,2,4,9,3,72,69,6,6,0,7,8,12,1,0,3,3,10,6,22,25,0,10,7,16,2,13,15,15,1,0,0,0,1,6,11,21,16,2,54,35,9,10,0,0,32,4,0,2,1,0,1,12,1,0,2,5,1,2019
262,33,4,0,0,32,0,0,20,2,6,0,0,1,7,1,5,3,32,0,9,7,13,21,62,21,3,2,29,0,0,0,14,1,11,10,4,0,0,4,1,8,0,0,1,0,0,1,23,2,1,7,2,4,1,7,1,0,4,0,1,0,4,1,5,0,15,6,0,1,0,0,4,0,0,6,9,0,26,17,0,4,1,13,1,1,1,0,4,3,0,3,2,13,0,2,2,2,0,0,5,11,0,0,0,1,45,1,3,0,0,0,0,2,4,9,11,3,0,0,0,45,6,17,2,0,0,1,0,0,0,25,23,15,8,2,2,2,23,0,0,2,3,9,14,12,3,4,10,17,0,0,0,5,23,7,0,0,11,0,2,20,23,13,4,0,4,0,1,62,2,0,0,0,1,0,0,0,0,0,0,0,5,45,7,33,2,0,1,0,0,7,1,8,0,0,0,3,0,0,0,1,21,11,14,2,6,0,0,4,4,80,33,0,0,4,7,9,5,31,0,40,5,62,56,30,7,31,51,1,7,8,15,109,26,2,4,50,75,3,26,46,0,10,7,46,0,22,4,16,5,7,6,35,10,26,1,15,9,47,14,23,3,47,40,65,16,13,6,56,33,28,46,9,15,11,1,0,11,10,37,1,6,108,13,1,93,54,15,25,0,27,10,65,5,72,1,17,55,18,8,8,8,2,2,3,24,3,15,12,12,0,10,0,11,0,0,0,3,7,0,5,3,1,6,5,4,9,2,8,5,3595
263,5,1,0,1,23,0,0,6,0,3,0,0,0,5,1,4,0,9,0,4,2,4,7,15,0,10,2,12,0,0,0,6,1,12,2,2,0,1,7,2,5,0,0,0,0,0,0,3,0,5,1,2,7,0,1,1,0,1,1,0,0,1,0,2,3,0,1,0,0,0,0,1,0,0,0,3,0,19,11,0,3,0,8,9,0,1,0,3,2,0,4,2,2,0,0,0,5,0,3,4,0,5,0,0,0,1,0,0,0,0,0,0,2,2,7,2,4,2,0,0,46,1,3,0,1,0,0,0,0,0,5,6,8,12,1,0,0,5,1,0,1,0,1,10,0,0,0,5,2,0,0,0,2,15,4,0,0,5,1,2,4,15,6,2,0,2,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,3,26,1,12,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,4,10,2,3,0,0,2,1,15,31,0,0,3,4,1,0,84,0,37,0,62,18,15,7,5,37,0,3,1,3,6,8,0,2,3,29,1,4,24,0,3,0,9,0,6,1,13,0,11,10,8,16,8,0,20,4,6,4,47,1,35,25,21,5,2,7,76,21,11,21,14,9,2,1,0,6,0,43,0,4,20,2,1,11,6,8,17,0,3,2,13,4,118,2,31,5,2,1,3,14,0,0,0,9,1,1,6,1,0,8,7,8,0,0,1,3,3,0,4,2,0,1,4,1,7,1,1,1,1748
264,21,15,2,0,16,0,0,13,0,37,0,0,2,17,1,8,11,71,0,11,2,13,66,25,105,7,14,9,0,0,0,9,0,5,54,7,1,1,8,4,2,0,0,1,1,0,0,11,2,1,4,11,3,2,4,1,0,17,0,0,0,1,3,4,1,9,1,0,0,0,0,0,0,0,8,53,0,20,31,0,4,3,22,8,1,0,0,1,1,1,20,10,47,1,0,0,5,0,2,3,1,1,1,0,1,91,10,0,0,0,0,0,4,3,8,4,15,11,0,0,13,6,4,4,2,0,0,2,0,0,12,9,15,5,4,0,1,61,0,0,1,1,5,12,24,4,2,9,13,0,0,0,25,17,2,0,0,10,17,2,5,12,12,4,0,2,3,3,30,0,0,0,2,1,3,0,0,0,0,0,0,1,23,4,16,6,11,0,0,0,3,0,2,0,1,0,4,0,0,0,0,43,22,17,0,7,2,0,5,1,15,41,0,0,2,7,19,7,29,0,37,5,50,154,140,12,154,19,7,42,39,91,22,15,0,11,12,32,7,33,23,1,56,22,5,0,38,2,39,17,18,62,161,21,37,0,11,17,67,36,38,5,66,21,34,6,18,56,14,58,24,23,16,47,123,4,3,16,15,30,4,78,59,26,8,17,81,39,50,3,56,10,126,49,6,33,39,183,32,22,17,33,0,7,0,24,2,21,14,52,1,20,10,18,0,0,2,4,4,0,7,2,0,3,8,14,67,10,26,7,5098
265,5,0,1,0,6,0,0,6,2,7,0,0,0,4,0,7,1,16,0,14,6,8,21,24,3,55,0,5,0,0,0,10,2,1,10,8,0,2,21,7,2,0,0,0,0,0,0,1,0,0,5,3,7,0,11,2,0,2,0,2,0,2,0,6,0,4,3,0,0,0,0,2,0,0,7,5,0,20,44,0,3,1,18,14,1,7,1,4,1,3,3,1,14,4,0,2,1,4,1,5,0,2,2,1,3,15,2,0,0,0,1,0,36,9,2,2,3,3,0,1,16,12,8,1,1,1,0,4,0,0,9,3,11,1,1,4,0,5,0,0,0,0,20,4,2,0,0,3,1,0,0,1,5,15,3,0,0,12,0,6,132,7,13,1,0,8,1,3,8,0,0,0,4,1,5,0,0,0,0,0,0,11,21,2,10,1,0,0,0,0,3,0,3,1,1,0,2,0,0,0,0,3,0,7,0,2,0,0,6,15,3,56,0,0,8,12,11,1,39,0,12,6,25,7,4,5,1,10,6,4,5,4,8,5,1,33,20,7,8,20,9,0,5,1,3,0,21,3,15,14,19,41,1,1,4,1,19,17,7,13,13,26,24,8,10,33,19,21,11,4,18,70,15,13,0,32,1,11,16,22,1,1,12,5,5,3,3,6,0,2,41,15,177,2,43,7,38,3,17,34,18,2,0,2,0,5,1,12,11,5,1,20,20,16,0,0,1,14,4,0,0,0,0,4,10,2,7,2,2,0,2426
266,9,1,1,0,26,0,0,7,0,45,0,1,0,2,2,11,0,88,0,29,4,17,78,18,6,31,1,1,0,0,0,14,0,1,26,1,0,0,8,8,1,0,0,0,0,0,0,6,1,0,3,3,5,2,1,0,0,1,0,1,0,0,2,4,0,10,0,0,0,0,0,4,0,0,3,47,0,14,19,0,11,2,15,2,1,0,0,6,1,0,1,6,27,1,0,0,0,0,1,2,0,3,13,0,1,123,0,0,0,0,0,0,8,3,0,1,2,0,2,0,44,4,5,1,1,2,0,1,0,0,11,4,3,2,2,1,2,59,0,0,4,2,6,6,99,0,3,5,5,0,0,0,8,16,5,0,0,3,0,2,5,8,20,3,0,11,0,2,7,0,0,0,0,1,6,1,0,0,0,0,0,1,18,2,1,4,0,0,1,0,8,2,0,0,6,0,1,0,0,0,0,4,1,4,0,5,0,0,4,4,5,28,0,0,4,3,69,20,18,0,38,3,60,11,32,7,23,9,2,131,26,10,8,3,0,10,5,6,12,21,16,0,3,5,5,0,97,2,38,10,42,11,10,6,3,1,23,16,70,28,21,9,27,6,16,14,20,127,8,14,13,55,11,19,16,8,1,23,9,12,3,8,12,71,6,5,2,10,30,4,76,50,190,43,6,40,16,19,42,126,71,9,0,0,0,20,0,38,39,43,1,31,19,30,0,0,0,19,12,0,6,2,0,3,20,11,11,21,6,2,3783
267,20,3,1,0,5,0,0,2,0,28,0,0,0,3,0,0,4,17,0,35,0,26,10,6,13,12,1,2,1,0,0,3,1,2,54,2,0,0,2,2,1,0,0,0,0,0,0,4,1,1,0,0,1,1,2,1,0,0,0,0,0,3,0,1,0,14,1,0,0,0,0,2,0,0,6,26,0,5,11,0,11,0,3,4,0,1,0,10,1,0,2,0,24,2,2,0,2,0,1,3,0,2,0,0,1,77,1,0,0,0,0,0,0,2,7,3,1,1,0,0,6,0,3,0,0,0,0,0,0,0,3,4,2,2,3,0,0,73,0,0,0,0,4,5,27,2,2,10,4,0,0,0,18,6,5,0,0,3,0,1,25,6,2,0,0,5,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,1,10,0,4,8,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,15,15,4,0,0,1,0,2,4,9,10,0,0,2,5,8,9,27,0,14,2,18,35,33,16,20,10,7,4,15,20,6,7,0,4,8,5,34,19,3,0,23,24,6,0,8,5,12,1,10,103,10,90,25,0,3,6,10,9,7,1,35,3,38,7,149,16,3,31,2,9,7,54,9,4,0,3,5,20,9,25,4,26,3,34,10,14,41,8,1,9,28,24,21,32,13,6,13,6,9,19,0,1,0,12,2,3,4,18,0,7,0,14,0,0,0,4,9,0,20,0,0,0,1,11,40,9,8,10,2421
268,9,0,0,2,24,0,0,22,0,3,0,0,3,5,2,4,2,8,1,13,2,10,2,28,9,11,2,38,0,0,0,6,0,4,4,1,0,0,15,9,4,0,0,0,0,0,0,17,1,2,3,1,6,0,6,4,0,0,0,0,0,1,1,3,2,3,4,0,0,0,0,14,0,1,9,7,0,20,13,0,4,1,12,6,0,2,0,0,12,0,2,3,3,0,0,0,2,0,2,5,0,3,0,1,1,5,3,0,0,0,0,0,3,6,12,6,7,0,0,0,33,3,6,0,0,0,0,1,0,0,12,12,16,7,1,5,0,3,0,0,0,3,14,5,1,1,5,7,2,0,0,0,1,18,4,0,0,4,1,1,14,12,12,6,0,0,1,1,110,0,0,2,0,16,3,0,0,0,0,0,0,1,35,1,19,12,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,13,4,14,3,8,3,0,5,3,27,53,0,0,2,5,2,5,16,0,41,8,33,30,22,9,24,9,2,12,1,21,101,32,0,11,28,46,2,8,33,1,13,6,15,0,8,1,16,2,27,35,28,26,3,0,12,4,12,8,20,3,48,103,27,11,8,7,40,8,9,24,17,30,2,0,0,8,7,21,0,5,47,2,4,40,9,4,19,2,12,7,25,2,125,0,98,6,9,7,4,15,0,5,0,8,0,2,10,4,0,45,2,11,0,0,1,6,5,0,2,0,0,4,28,0,47,3,4,5,2763
269,12,2,0,0,7,0,0,12,0,4,2,0,1,4,0,2,1,7,1,4,1,6,4,7,55,1,0,3,0,0,0,0,0,8,14,1,0,0,3,5,1,1,0,0,0,0,0,5,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,2,30,0,7,3,0,6,0,5,1,1,0,2,4,1,0,1,0,15,1,0,0,2,0,0,0,0,1,0,1,0,32,1,0,0,0,0,0,1,4,2,7,1,1,0,1,19,6,6,0,0,0,0,0,0,0,0,2,8,3,0,0,0,7,0,0,0,0,2,8,7,11,0,13,10,0,0,0,6,7,2,0,0,3,1,3,5,5,2,2,0,1,4,2,6,0,0,0,3,0,1,0,0,0,0,0,0,1,4,5,2,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,41,26,32,0,1,0,0,0,0,9,8,0,0,2,3,3,5,17,0,13,1,8,45,12,28,33,14,2,0,3,23,3,19,1,0,6,9,6,33,7,1,9,12,10,0,5,0,6,2,0,13,14,37,11,0,1,4,12,4,3,2,40,5,63,9,7,50,13,33,2,8,6,38,13,0,0,1,1,8,1,9,19,17,2,8,29,13,10,0,1,4,6,9,14,14,31,3,4,2,4,49,0,0,0,19,1,1,2,11,0,4,0,9,0,0,0,2,0,0,10,1,0,1,0,3,13,2,1,4,1682
